frame,x1,y1,x2,y2,confidence,class_id
784,486.4105224609375,614.089111328125,683.5091552734375,766.876708984375,0.6577468514442444,29
785,489.3877258300781,618.3945922851562,684.5969848632812,764.6471557617188,0.49103590846061707,29
786,493.5325012207031,618.2418823242188,685.7026977539062,766.716064453125,0.6172136068344116,29
789,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,0.3401176929473877,29
799,467.67510986328125,629.82373046875,655.5938720703125,766.1951904296875,0.31367528438568115,29
802,472.9581298828125,628.6112060546875,654.8104248046875,765.1355590820312,0.317443311214447,29
803,469.1481628417969,629.7379760742188,652.7669677734375,765.1309204101562,0.48391395807266235,29
804,467.0332946777344,629.4386596679688,650.0603637695312,765.9046020507812,0.6262127757072449,29
805,471.7647399902344,626.3251342773438,654.5426025390625,766.0289306640625,0.28909775614738464,29
807,469.0242004394531,624.9646606445312,659.0482177734375,768.498291015625,0.46927469968795776,29
808,467.00518798828125,628.1971435546875,654.9107666015625,767.5283203125,0.38939788937568665,29
812,462.1805725097656,634.4296875,658.6030883789062,771.7879028320312,0.4786328971385956,29
813,461.66748046875,634.711181640625,657.0240478515625,772.4156494140625,0.37330949306488037,29
814,462.20233154296875,633.5176391601562,656.2457885742188,772.1226196289062,0.3564645051956177,29
816,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,0.40437886118888855,29
825,471.38287353515625,633.18017578125,663.3290405273438,776.1143798828125,0.2703830897808075,29
827,481.6700439453125,634.7063598632812,662.3338623046875,771.9182739257812,0.2726672291755676,29
828,479.13348388671875,633.4613037109375,661.0665283203125,773.3428955078125,0.44575294852256775,29
829,479.0131530761719,635.1802978515625,659.6349487304688,772.4879760742188,0.4820042848587036,29
830,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,0.3145594894886017,29
848,1212.0272216796875,881.5045776367188,1262.465087890625,911.1863403320312,0.3241724967956543,14
883,122.8476333618164,574.8854370117188,799.4959716796875,1023.9453735351562,0.3248523473739624,14
885,164.37525939941406,557.6488037109375,807.1250610351562,996.1415405273438,0.26609402894973755,14
888,409.29364013671875,545.7138061523438,809.038330078125,844.53662109375,0.2899998128414154,14
889,401.1434326171875,541.2471923828125,809.1082763671875,842.6946411132812,0.41058340668678284,14
892,404.11138916015625,531.8234252929688,827.464599609375,846.364990234375,0.4070189297199249,14
893,404.8354797363281,531.135498046875,818.83984375,840.21484375,0.2759453058242798,14
894,416.5989990234375,531.6036987304688,823.2522583007812,837.7577514648438,0.4025486409664154,14
896,420.2895812988281,374.94708251953125,835.6963500976562,829.7230224609375,0.42011627554893494,14
896,421.3558044433594,540.241943359375,826.4165649414062,831.5285034179688,0.35603275895118713,14
897,417.8671875,534.752197265625,838.504638671875,829.339599609375,0.4644119441509247,14
897,417.29498291015625,361.210693359375,841.8719482421875,836.3274536132812,0.28398069739341736,14
899,415.92645263671875,532.120849609375,833.8153076171875,830.2072143554688,0.3030528724193573,14
901,412.84368896484375,528.2721557617188,832.065673828125,824.422119140625,0.38116875290870667,14
912,203.16860961914062,520.5797119140625,857.0753173828125,908.9476928710938,0.26936256885528564,14
917,422.19744873046875,540.9089965820312,843.123046875,779.4080810546875,0.2969801127910614,14
926,214.75022888183594,432.2679748535156,913.3975219726562,957.0303955078125,0.25035378336906433,14
927,139.125732421875,434.30767822265625,911.151123046875,1030.8248291015625,0.3717571794986725,14
929,86.6085205078125,429.29052734375,917.7161865234375,1035.7830810546875,0.4125167429447174,14
930,126.0311279296875,426.3309631347656,918.1583862304688,951.628662109375,0.3533830940723419,14
931,253.74362182617188,427.0078125,922.7640380859375,932.1405029296875,0.3528382480144501,14
932,288.2674255371094,425.43109130859375,925.4126586914062,946.7288818359375,0.3247929513454437,14
933,163.68887329101562,423.0925598144531,926.6865234375,981.4839477539062,0.25854331254959106,14
935,118.44699096679688,424.99456787109375,932.8616333007812,983.817626953125,0.4676727056503296,14
936,128.39776611328125,426.9218444824219,932.53564453125,977.253173828125,0.46248823404312134,14
937,125.8245849609375,426.5181884765625,937.71484375,1010.7024536132812,0.6362420916557312,14
939,116.615478515625,329.7834777832031,968.2780151367188,1019.9624633789062,0.27999112010002136,14
940,107.90798950195312,364.35626220703125,951.4545288085938,1033.3458251953125,0.28614938259124756,14
941,115.39205932617188,315.82928466796875,948.3094482421875,1036.2177734375,0.2887036204338074,14
946,171.80201721191406,651.8234252929688,690.4161987304688,1046.4112548828125,0.25754162669181824,37
958,213.88084411621094,659.2711791992188,706.3477172851562,1006.8746337890625,0.26269468665122986,37
960,223.66854858398438,662.5134887695312,708.3732299804688,991.8374633789062,0.27110347151756287,37
964,212.6186065673828,446.0391540527344,944.8333740234375,990.2011108398438,0.34793296456336975,14
974,264.1564025878906,619.4535522460938,750.1180419921875,969.7072143554688,0.7355965971946716,14
985,311.15142822265625,639.3076171875,727.1557006835938,937.279541015625,0.2534380555152893,37
987,305.8625793457031,668.7020874023438,716.2295532226562,929.2201538085938,0.44928157329559326,37
988,310.26654052734375,670.76806640625,714.9283447265625,927.3832397460938,0.3602738082408905,37
991,251.4344482421875,672.1207885742188,714.42578125,1012.5303955078125,0.3600560426712036,37
992,253.95703125,675.2144165039062,717.6976318359375,1007.294677734375,0.5402697324752808,37
993,249.897216796875,670.4905395507812,721.969482421875,1010.404052734375,0.3582727909088135,37
1003,116.05169677734375,7.599151611328125,1916.289306640625,1067.1072998046875,0.32165950536727905,21
1009,70.10467529296875,7.45330810546875,1915.999267578125,1066.5360107421875,0.36521676182746887,21
1010,78.13055419921875,7.37677001953125,1916.654052734375,1068.72998046875,0.3706733286380768,21
1013,37.490478515625,9.513519287109375,1917.2493896484375,1066.2894287109375,0.3253028094768524,21
1014,33.13055419921875,9.29278564453125,1917.2081298828125,1067.36865234375,0.28532177209854126,21
1015,56.11138916015625,9.678131103515625,1918.1361083984375,1066.5406494140625,0.4580037593841553,21
1016,8.019287109375,7.45880126953125,1917.607177734375,1069.1141357421875,0.5337138772010803,21
1017,70.51995849609375,7.900726318359375,1917.56982421875,1065.77490234375,0.6539714336395264,21
1018,109.5772705078125,10.31121826171875,1916.8992919921875,1065.9530029296875,0.7391448616981506,21
1019,116.7806396484375,10.34783935546875,1918.2271728515625,1066.6490478515625,0.6282681822776794,21
1020,123.92120361328125,9.17706298828125,1916.140625,1066.2781982421875,0.4400259852409363,21
1021,17.02093505859375,10.26690673828125,1916.990966796875,1066.6007080078125,0.41387802362442017,21
1022,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,0.26106885075569153,21
1023,6.516357421875,8.517425537109375,1919.3096923828125,1067.88037109375,0.4565228819847107,21
1024,5.1456298828125,8.299072265625,1917.4273681640625,1067.9276123046875,0.3773185908794403,21
1025,6.8408203125,8.164306640625,1917.0391845703125,1067.9849853515625,0.34186333417892456,21
1026,6.4888916015625,7.407440185546875,1918.040771484375,1067.4796142578125,0.2543054521083832,21
1047,37.68182373046875,6.760711669921875,1917.9320068359375,1068.192626953125,0.31971991062164307,21
1048,31.63458251953125,6.68115234375,1918.601806640625,1068.919921875,0.2522064745426178,21
1056,6.92431640625,6.037078857421875,1917.3468017578125,1068.2816162109375,0.45641517639160156,21
1057,10.0458984375,6.544097900390625,1917.3497314453125,1068.943115234375,0.5076504945755005,21
1061,34.5849609375,8.8125,1917.1678466796875,1070.4700927734375,0.5054996013641357,21
1062,38.865234375,6.932098388671875,1917.459228515625,1068.7100830078125,0.3677949905395508,21
1063,33.7060546875,6.6708984375,1917.06201171875,1068.2183837890625,0.3236979842185974,21
1064,7.32623291015625,4.95684814453125,1917.8345947265625,1070.0831298828125,0.4586368799209595,21
1065,21.04559326171875,6.39385986328125,1916.40966796875,1067.646240234375,0.5108115673065186,21
1066,55.38720703125,8.362152099609375,1915.5743408203125,1068.9224853515625,0.585573136806488,21
1067,47.34869384765625,7.774658203125,1916.9144287109375,1070.5777587890625,0.5641986131668091,21
1068,21.7152099609375,7.61370849609375,1916.7447509765625,1069.2333984375,0.4364791810512543,21
1069,19.784912109375,7.58441162109375,1916.867431640625,1067.9351806640625,0.5868445038795471,21
1070,6.07745361328125,5.638092041015625,1918.990478515625,1069.6275634765625,0.6211702823638916,21
1071,6.08551025390625,6.16973876953125,1918.686767578125,1069.0819091796875,0.6491944789886475,21
1072,43.75579833984375,8.194427490234375,1919.7686767578125,1068.488525390625,0.4010287821292877,21
1073,11.45489501953125,7.01824951171875,1917.2081298828125,1070.214111328125,0.6449581384658813,21
1074,34.72869873046875,8.112762451171875,1916.1192626953125,1071.2186279296875,0.3214670717716217,21
1075,9.3570556640625,8.7337646484375,1917.42626953125,1069.04931640625,0.3433959186077118,21
1076,115.6142578125,9.04266357421875,1916.84765625,1068.509521484375,0.43167823553085327,21
1077,55.3399658203125,8.63104248046875,1916.0928955078125,1067.847412109375,0.30037668347358704,21
1078,86.25640869140625,9.76611328125,1919.1494140625,1068.7706298828125,0.41819146275520325,21
1079,98.39044189453125,10.48040771484375,1919.232177734375,1070.81005859375,0.4354103207588196,21
1081,65.5601806640625,9.85601806640625,1916.859130859375,1068.920654296875,0.43630021810531616,21
1082,69.069580078125,9.7001953125,1920.0,1068.69482421875,0.4246976375579834,21
1083,21.18292236328125,8.246978759765625,1920.0,1069.7615966796875,0.5961803793907166,21
1084,98.073486328125,9.700836181640625,1918.6336669921875,1069.7005615234375,0.6848657131195068,21
1085,67.8548583984375,9.09869384765625,1919.530517578125,1069.5087890625,0.6770452260971069,21
1086,92.4503173828125,8.35931396484375,1917.59619140625,1069.6597900390625,0.6651663184165955,21
1087,92.4906005859375,8.86724853515625,1919.33056640625,1069.0279541015625,0.5642384886741638,21
1090,82.907958984375,9.94647216796875,1917.4837646484375,1067.803466796875,0.4631679952144623,21
1091,63.2977294921875,9.9927978515625,1916.9842529296875,1069.814208984375,0.4342248737812042,21
1092,76.9130859375,9.67620849609375,1917.3372802734375,1070.2935791015625,0.5573124289512634,21
1093,87.053466796875,10.2315673828125,1917.5877685546875,1069.6124267578125,0.6084611415863037,21
1094,67.79681396484375,8.876129150390625,1918.7059326171875,1069.4560546875,0.2759254276752472,21
1095,59.06982421875,8.52447509765625,1918.2275390625,1068.96533203125,0.3864228427410126,21
1096,37.9295654296875,8.10699462890625,1918.0074462890625,1068.5858154296875,0.43741607666015625,21
1097,31.6080322265625,7.4908447265625,1918.3802490234375,1070.659423828125,0.26450881361961365,21
1099,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,0.25533822178840637,21
1109,9.5562744140625,7.91546630859375,1918.1436767578125,1068.412353515625,0.5079463124275208,21
1110,4.7890777587890625,347.6523742675781,727.66552734375,1056.1878662109375,0.25410187244415283,21
1115,21.0172119140625,10.8629150390625,1916.372314453125,1069.4937744140625,0.4044837951660156,21
1117,39.186767578125,9.514984130859375,1920.0,1069.7650146484375,0.26977136731147766,21
1129,6.92852783203125,6.091278076171875,1917.7001953125,1066.98046875,0.37070247530937195,21
1130,8.58343505859375,6.203887939453125,1918.1895751953125,1067.945556640625,0.37861186265945435,21
1138,4.031982421875,9.15032958984375,1918.157958984375,1066.6949462890625,0.3199881911277771,21
1139,5.62921142578125,9.63079833984375,1918.0986328125,1067.2490234375,0.3545897603034973,21
1141,4.34344482421875,9.279510498046875,1920.0,1064.8839111328125,0.4322592616081238,21
1142,4.11236572265625,8.496917724609375,1918.3829345703125,1067.1805419921875,0.5526396632194519,21
1143,4.1356201171875,8.13006591796875,1917.1014404296875,1066.078857421875,0.5111399292945862,21
1144,5.379638671875,8.96923828125,1918.453125,1067.7181396484375,0.3514743149280548,21
1145,4.58660888671875,8.381378173828125,1917.5006103515625,1067.2427978515625,0.48658597469329834,21
1146,3.977783203125,8.2840576171875,1918.48828125,1068.484130859375,0.5096776485443115,21
1147,5.3338623046875,9.697265625,1918.7808837890625,1066.3560791015625,0.456494003534317,21
1148,5.5242919921875,8.84014892578125,1918.207763671875,1068.0560302734375,0.5146197080612183,21
1150,7.53533935546875,7.853759765625,1916.9810791015625,1069.8985595703125,0.42115655541419983,21
1151,5.07513427734375,8.699249267578125,1914.61376953125,1066.2625732421875,0.6005750894546509,21
1152,4.6248779296875,9.119842529296875,1915.582763671875,1065.4896240234375,0.5174115896224976,21
1153,3.08770751953125,9.26953125,1915.53076171875,1065.0,0.5472145676612854,21
1154,2.578125,9.3310546875,1914.681884765625,1066.534423828125,0.6375869512557983,21
1155,2.3994140625,9.3577880859375,1914.047607421875,1064.5211181640625,0.6748840808868408,21
1156,2.417724609375,8.67425537109375,1915.30810546875,1063.1632080078125,0.6915805339813232,21
1157,3.4896240234375,8.19158935546875,1915.6453857421875,1063.2857666015625,0.6717805862426758,21
1158,2.389892578125,9.03790283203125,1914.5159912109375,1063.7216796875,0.732305109500885,21
1159,2.36279296875,8.438232421875,1915.8607177734375,1062.271728515625,0.6740924119949341,21
1160,2.5484619140625,7.884796142578125,1917.0179443359375,1063.0263671875,0.7918680310249329,21
1161,2.56951904296875,8.23095703125,1916.709716796875,1063.320556640625,0.6312467455863953,21
1162,2.86083984375,8.37139892578125,1915.8109130859375,1062.1080322265625,0.5314090847969055,21
